grb_name,trigtime,duration,slc_index,pe_duration,pastro,pbat,classification,gbm_catalog,ra_median,ra_err_plus,ra_err_minus,dec_median,dec_err_plus,dec_err_minus,ra_max,dec_max
GRB220803402,2022-08-03 09:39:10.380419+00:00,0.804,,1.2,1.0,0.1196193249190207,GRB3,GRB,206.575875170176,1.447547740112071,1.159179834957797,-54.753895141241,1.2752006300666991,0.9330051507751732,206.13829822369715,-55.061577774350624
GRB220804089,2022-08-04 02:08:35.124259+00:00,6.573,,8.21,0.9999998620563292,0.0180749797607966,GRB5,GRB,159.96317914082124,4.555782543007695,4.011265567353803,-3.593564814811042,5.003723523840168,5.559288512928328,158.53695585898333,-3.73462706880802
GRB220807581,2022-08-07 13:56:29.082251+00:00,6.573,,7.33,0.9575758900665736,0.9962507917115806,GRB5,GRB,137.66515311846777,6.507430837961294,7.272969368106686,51.51159836225271,4.4218046651823,4.631173166564025,138.08930159199514,52.80216411966985
GRB220809715,2022-08-09 17:09:50.294111+00:00,1.086,,1.0,1.0,,GRB6,,28.55449223623173,8.807720771857397,9.27985104586174,-45.33434985703739,7.361490434313652,7.53499740989858,27.68275415352239,-44.03424849173203
GRB220814703,2022-08-14 16:52:39.262697+00:00,1.979,,2.04,1.0,0.2067877379311768,GRB1,,55.45894051509833,1.810738384415373,1.9667021173439565,-37.37622834730252,1.874015669592083,1.8026592047479328,54.96889504138637,-37.2371540075842
GRB220820998,2022-08-20 23:57:26.201661+00:00,0.073,,0.07,1.0,0.9832995097276944,GRB5,GRB,276.64640105843944,9.6384171793664,8.85095945080218,-45.53735035988693,6.989283608193745,7.2112952167891535,277.63865333582714,-44.34548892579912
GRB220821296,2022-08-21 07:05:42.821209+00:00,6.573,,8.21,1.0,,GRB5,GRB,131.862093811873,2.3731019755439604,2.730245532698177,29.43714401787215,1.7262614070335616,1.7231045677594956,131.97347154858113,29.243277339560464
GRB220823145,2022-08-23 03:28:51.948308+00:00,1.466,,1.25,1.0,0.9834277886305928,GRB5,GRB,98.55103679056045,11.672131616139453,6.5703805611280615,31.7375534080494,6.353399305523293,7.157864104512896,96.8571494749931,33.542143776532185
GRB220824177,2022-08-24 04:14:18.944930+00:00,6.573,,7.76,0.9855255364409438,0.2648737620089941,GRB5,,348.50005012580226,7.8523910631571425,7.915607343946647,44.390486260658754,3.651918112695533,2.7851782126722497,346.04076076378067,43.7476460587571
GRB220826432,2022-08-26 10:21:24.435281+00:00,6.573,,7.33,1.0,0.2091172123944799,GRB5,GRB,353.9191928668812,0.5957675832754035,0.8506010429391608,18.898622015382458,0.5905397735292688,0.5572264798478059,354.11759976576786,18.974568173985844
GRB220826497,2022-08-26 11:55:26.033592+00:00,6.573,,8.21,1.0,1.0,GRB5,GRB,205.21030488623933,3.377475092837841,3.3193868391969943,-40.07300885100231,2.91956806118268,3.7074805465722704,206.65157966504407,-39.37024232980768
GRB220827896,2022-08-27 21:30:03.861211+00:00,3.606,,3.5500000000000003,0.996517160297822,0.97837610447413,GRB5,GRB,136.87721371986092,5.62684121400963,5.983619454779898,3.661086922979283,7.275974705305256,5.946620704299214,135.12530140851737,2.1588497738716868
GRB220829411,2022-08-29 09:52:15.830712+00:00,6.573,,7.76,0.9999974752266316,1.2190012714898286e-05,GRB3,,207.31378128336155,6.884951241625544,7.072367390638277,-68.07762860240524,3.946348497548911,3.409023643060181,206.8279163044176,-68.46044738664618
GRB220907587,2022-09-07 14:05:26.814592+00:00,1.466,,,1.0,0.9834277886305928,GRB3,GRB,267.46,,,-20.54,,,267.46,-20.54
GRB220909286,2022-09-09 06:52:16.092006+00:00,6.573,,6.54,1.0,0.8859412721209224,GRB5,GRB,212.39475907307337,3.1197879275013065,3.196742615318982,-20.427653908276067,2.9087103113851605,2.4580400299992853,212.2418355850945,-21.26548237784371
GRB220910627,2022-09-10 15:02:57.482433+00:00,0.327,,0.23,1.0,0.5375084492165445,GRB7,GRB,303.20362405212546,14.510570818517806,13.98553736506085,-53.0792691209318,11.902428191472708,6.307761768845253,303.61137795064894,-56.87499468313575
GRB220911452,2022-09-11 10:51:23.291443+00:00,6.573,,8.21,1.0,0.0918808822245448,GRB5,,173.1000192415264,3.0075174987784123,3.2193043038678297,8.626917858019672,4.287972153203517,4.32822006883018,173.23082077222418,8.798013338004326
GRB220912963,2022-09-12 23:07:15.093766+00:00,0.242,,0.25,1.0,0.6382532517751623,GRB6,GRB,44.57168964568854,16.757976861639122,35.973146256718955,25.67107491280499,6.593376169787362,10.283516857131945,53.58459739307978,30.652432833374142
GRB220914193,2022-09-14 04:37:27.389069+00:00,0.016,12.0,0.015,0.9999987925797676,0.2025650182265403,GRB5,,295.5200968527436,16.413428441189637,14.993488805635424,-40.1394516058672,14.919355051477392,13.80855525692067,295.85784281313124,-45.43969114500193
GRB220915022,2022-09-15 00:31:48.758444+00:00,6.573,,7.76,1.0,0.2823535473611668,GRB5,GRB,135.43689031119985,1.855499153620741,1.711312672159096,4.763534032100591,1.8242088651772548,1.9027211958406056,135.4608033715437,5.54563797298839
GRB220915400,2022-09-15 09:35:19.221297+00:00,3.606,,5.4,0.9987536924149912,0.1349908052052662,GRB5,GRB,279.89268568897546,14.459826606182332,17.3261658488492,66.35518498687937,7.189816470387271,6.684564722633439,283.09642763665045,61.89558360629926
GRB220915857,2022-09-15 20:33:25.524464+00:00,6.573,,8.21,0.9914206133188108,,GRB5,,330.8430103430576,7.994784654315538,10.41147772216874,71.97969479064159,2.511506375354444,2.894972620902678,332.70520457917144,72.3185007863685
GRB220916040,2022-09-16 00:57:33.802189+00:00,6.573,,6.93,0.9878670878313364,0.0124447135744224,GRB5,,207.58891382739128,27.896736543761705,10.813211920417132,-48.526927687357805,12.027108702225874,4.448617214319611,208.81828678830115,-49.859577374825705
GRB220927234,2022-09-27 05:36:24.827512+00:00,2.671,,2.83,0.9999987925797676,1.0,GRB5,GRB,89.25655852310986,0.5442891985058793,0.8150552270569733,-16.43619543838058,0.6486686818622083,0.61574994125289,89.40257908636343,-16.348580169667258
GRB221004622,2022-10-04 14:56:11.762742+00:00,0.804,,0.8,0.9999979066256884,0.1355908675807462,GRB3,GRB,8.827859957922183,11.463542844376882,6.404157369624228,63.087345280159965,5.224391126764985,4.148098695241096,3.206908824585277,63.164078709975456
GRB221005757,2022-10-05 18:10:05.244334+00:00,2.671,,2.69,0.9244743257544152,0.1286066889001405,GRB5,GRB,134.719899727715,4.504986191474899,4.514332692512568,-21.973240938773344,6.458174724672631,7.247097603978283,134.59186834766103,-19.00257614033736
GRB221013029,2022-10-13 00:42:22.485774+00:00,6.573,,6.54,1.0,0.0023264485930426,GRB5,GRB,247.1454303492238,2.002515142007553,1.700228777473626,4.848065216184714,2.26479178898457,2.315616122510252,247.1508578565921,5.401724212287708
GRB221013100,2022-10-13 02:23:28.566753+00:00,0.596,,0.59,0.9606906996825518,0.0975655130250321,GRB5,UNCERT,229.45238385886685,10.839862970779336,12.862442290702376,-44.67937961863392,8.73709376618693,8.138481388581155,230.6315587960813,-42.962465548667446
GRB221014021,2022-10-14 00:29:46.137016+00:00,0.327,,0.38,0.983810925085056,,GRB5,GRB,59.702023116499866,19.2770319061354,14.930388646268426,33.14343532641444,12.438126012592107,10.57421556786704,51.83785623125114,32.83254031230012
GRB221016054,2022-10-16 01:17:26.228153+00:00,0.098,,0.11,0.9999987925797676,,GRB5,,63.80811656772173,11.19705895538123,10.209263421828624,8.76548958942622,12.103854891084543,13.865640847655197,65.25077378392481,8.353376764231072
GRB221016986,2022-10-16 23:39:25.149684+00:00,2.671,,4.0,1.0,,GRB5,GRB,37.310916584125046,1.068546570616654,1.1249793207801204,-35.97377911179799,1.5196778714797006,1.5843636612025378,37.72691355079033,-36.0728945374914
GRB221017625,2022-10-17 15:00:27.024490+00:00,0.054,,0.05,0.9581982164116196,0.140803778799836,GRB5,,305.6186698995079,6.454760692165962,10.882839612984242,7.541441140781603,8.66382203101194,8.333652828750042,307.55649340137114,5.700906162481687
GRB221018459,2022-10-18 11:00:30.332466+00:00,4.869,,5.11,1.0,0.5431780020000765,GRB3,GRB,300.2103119353793,9.167064851087218,8.054278610044605,42.32002142444006,3.686031970956343,3.1495830757391303,298.3171989858348,41.79831443343935
GRB221018461,2022-10-18 11:04:05.373044+00:00,6.573,,8.21,1.0,0.4394389331737016,GRB3,,295.2381805614887,3.0940261932424846,2.608516026159066,42.6485902406793,2.243506280964376,2.4101887758384706,295.062031499864,42.86003192492102
GRB221020225,2022-10-20 05:24:02.997494+00:00,6.573,,8.21,1.0,,GRB5,GRB,169.41310197280555,1.9397487230462216,2.130850889131324,15.931884549314258,1.191405728528995,1.258346123231604,169.59102744950894,15.70472995595765
GRB221022612,2022-10-22 14:41:46.452897+00:00,0.073,,0.07,1.0,0.7851007250598847,GRB2,GRB,232.74329223351205,6.3841516102880576,18.64957681587865,-61.7589387556993,2.4587967577467253,1.2027569198027166,236.8863996605112,-61.87274500523934
GRB221022815,2022-10-22 19:33:32.070646+00:00,2.671,,,1.0,0.4081551657351683,GRB3,GRB,121.13,,,-20.74,,,121.13,-20.74
GRB221024542,2022-10-24 13:00:28.842426+00:00,3.606,,4.16,1.0,,GRB5,GRB,174.7638716139619,4.394178445350917,4.605065064673028,34.726190686033995,3.368882502927356,3.525714037492211,175.3695708937537,34.69416283912193
GRB221025040,2022-10-25 00:58:18.566009+00:00,0.327,,0.34,1.0,0.0429572907902907,GRB6,GRB,136.33325783098567,2.893525817184809,2.6965682919048675,3.749164434721609,2.638723141701395,3.352165903277263,136.59062984582084,4.123687693583472
GRB221029045,2022-10-29 01:05:27.942532+00:00,0.133,,0.19,0.9999947527474868,0.9834277886305928,GRB3,GRB,52.8316078536376,1.9979165876127285,2.200311595411307,46.22635860008069,2.0274723474288976,2.1618574713532226,53.491109080882,45.45575216401704
GRB221110071,2022-11-10 01:42:49.370529+00:00,0.804,,0.77,1.0,0.134077173646231,GRB7,,290.1624292673577,22.9596660729797,30.04453324413811,76.56260313508434,5.648730002529263,6.909244700497197,310.7443941756895,79.49412488583299
GRB221112263,2022-11-12 06:18:06.835792+00:00,6.573,,6.93,0.9999775887983574,0.2735799296789231,GRB5,GRB,105.86083832388896,6.835510305915804,9.198171292893136,-49.89331288951982,3.3652028742787863,2.8366931898289707,105.83646970063438,-49.71377035422695
GRB221114906,2022-11-14 21:45:07.419587+00:00,0.098,,0.11,0.9975553679738216,0.0015029716759613,GRB5,,76.63547572690426,9.302150842699804,9.374738500149078,-16.734269670451617,11.97510193439952,13.325930059672736,75.23348833195102,-11.055693177837522
GRB221118575,2022-11-18 13:48:21.109981+00:00,6.573,,8.21,1.0,0.0185601554629164,GRB5,GRB,284.3606456632273,4.497060937130527,6.265100547944542,-38.2391697224591,2.780216284796502,2.607763826744645,286.87657542635554,-37.55839848319299
GRB221120524,2022-11-20 12:34:58.158723+00:00,6.573,,6.54,1.0,,GRB1,,197.9272122421921,6.199851571301025,5.929662475632483,-21.30002436556349,4.812514284843644,4.431676146822252,197.5566892787519,-23.4138709787392
GRB221120895,2022-11-20 21:29:28.119814+00:00,0.596,,0.63,1.0,,GRB5,GRB,47.80467264213085,15.80533374041152,8.928892741854554,39.5611101315874,5.678319373456297,4.904551624020463,45.66279558975104,41.10652548321978
GRB221126547,2022-11-26 13:07:37.837073+00:00,2.671,,2.83,1.0,0.1410493965175614,GRB1,GRB,133.73687800670166,2.9562218124974606,3.509108607233003,22.672594622426946,2.764334078905268,2.87837012828064,133.92427696701586,23.27164947245399
GRB221127352,2022-11-27 08:27:10.513122+00:00,0.179,,0.17,1.0,,GRB5,GRB,213.6453232908461,6.959619023478581,6.526507631640612,53.60484744323534,5.105898817722462,6.814883305458686,214.2226684880196,56.01665535540765
GRB221127410,2022-11-27 09:49:51.142779+00:00,6.573,,6.54,0.9981315816657064,,GRB5,,148.75968492570897,4.761389339736098,7.187939741351272,-4.43280870936362,7.996737077475563,7.654953078769422,149.86068208737385,-4.884896703765172
GRB221201517,2022-12-01 12:24:54.418506+00:00,2.671,,4.0,1.0,,GRB5,GRB,264.23808156746173,2.472174055737412,2.4759416045810667,-67.53253032578331,1.4590778950618954,1.749621278261742,264.56577445928576,-67.24473204043886
GRB221202904,2022-12-02 21:42:02.129762+00:00,6.573,,8.21,1.0,0.0657931983612113,GRB5,GRB,343.4181410577987,1.743172484177535,0.8427678777502479,-6.75988582491523,0.7305499924320902,0.7917011282692883,342.653029731575,-6.744268854065456
GRB221203537,2022-12-03 12:53:01.633909+00:00,1.979,,2.04,1.0,0.4334108868892135,GRB5,GRB,348.0871956170378,4.0363728967105885,4.160212913440148,-66.06012689655815,2.250290531812184,2.21473979133539,347.61456067313105,-65.80594148345915
GRB221203886,2022-12-03 21:16:22.660006+00:00,6.573,,7.33,1.0,0.0448311773060772,GRB3,GRB,290.1063321761658,4.661597314170194,3.992427852314279,29.586782667737587,4.707807657457451,4.344271975121803,289.7394465859154,28.254024455526206
GRB221205022,2022-12-05 00:31:54.448754+00:00,6.573,,8.21,0.9129584931950488,,GRB5,GRB,213.81911113587864,6.410159870758918,7.088499598648156,50.26116603564458,2.976936614859845,3.324519444335735,214.22603747070835,50.26995460802124
GRB221205252,2022-12-05 06:03:32.962439+00:00,6.573,,6.54,0.988210551062386,0.1264134867165483,GRB5,,17.342614276773883,106.95699880353592,12.663645895755064,0.6292389826790377,27.00931019771341,15.019332811905832,1.7944531121723832,1.2413924970393282
GRB221206464,2022-12-06 11:07:37.865023+00:00,2.671,,2.83,1.0,0.0195021048771497,GRB5,GRB,227.7543251970556,6.036284649143198,5.391210257408062,-42.9689027260326,2.732371623472176,2.618673704450245,229.23930615868983,-42.87167155858894
GRB221206516,2022-12-06 12:22:49.496260+00:00,0.179,,,0.9999987925797676,0.9962507917115806,GRB5,GRB,255.71,,,45.48,,,255.71,45.48
GRB221206586,2022-12-06 14:04:24.294515+00:00,0.327,,0.32,1.0,0.2583704743396794,GRB5,GRB,192.55019239153776,4.739722412558194,4.231094348930668,51.070794847415726,2.7895033527460384,3.219329336740664,191.9408721825857,51.78272896300656
GRB221206786,2022-12-06 18:51:48.732659+00:00,4.869,,4.37,0.9888407622750648,0.0857082033485339,GRB5,,138.00053803237614,7.614742493368709,9.301384248978591,-0.3161902786024209,6.963158227528337,7.35874884665328,139.55452305534757,0.1438753115872657
GRB221209877,2022-12-09 21:03:28.333523+00:00,1.979,,2.7,1.0,0.2788647066750871,GRB5,GRB,128.27965878746687,4.6613242477989445,4.029056681201126,2.6515856355410614,5.209959746480812,6.541769684128997,127.61951914249136,4.207362610292092
GRB221210108,2022-12-10 02:35:38.477885+00:00,0.804,,0.89,0.9625576446397592,0.0367675565964957,GRB3,GRB,275.72929630979,4.723326599771099,5.17890974234092,-12.46035003867722,4.440190937065784,5.183379084054895,277.92334920101865,-11.794233476893435
GRB221211274,2022-12-11 06:34:54.472501+00:00,1.979,,2.04,1.0,0.8589558611803568,GRB5,GRB,152.52395179047826,4.034603977955271,3.548373343061286,58.876540314564586,3.130277077532753,2.530050792909755,152.81943523103735,57.97177679430476
GRB221215177,2022-12-15 04:14:28.304351+00:00,2.671,,2.83,1.0,0.9802822624125394,GRB5,GRB,123.32647070779215,15.648729775916207,17.74380914583422,51.24420024208014,7.84773321987015,7.595990702506825,124.80760932992662,50.992957596800345
GRB221216475,2022-12-16 11:24:05.559525+00:00,6.573,,8.21,1.0,0.999995419350618,GRB5,,321.074570468114,4.058762610943688,5.439348722152147,-15.486116385723385,6.6468696070694175,5.233216107663321,320.9514602788298,-16.059170009386442
GRB221219199,2022-12-19 04:45:52.951683+00:00,2.671,,3.45,0.9966167829727828,0.0390117848942221,GRB5,,33.20341526381572,33.79897626974809,25.14868696054552,73.92092470292913,5.367951662101092,7.294277810604811,1.5664934267257482,78.02283978767419
GRB221221915,2022-12-21 21:57:43.841400+00:00,0.242,,0.25,1.0,0.0604707847626081,GRB6,GRB,113.84709143622923,15.268412840301522,8.595220965135994,3.222299784788057,6.326349160979903,5.312647264621536,109.19698307392528,1.9590720083426056
GRB221221944,2022-12-21 22:39:33.940414+00:00,2.671,,4.0,1.0,0.0466024887516101,GRB5,GRB,75.13957572875626,6.353190849714409,3.2661997441224173,60.88707880726263,1.760899524683822,3.6668488168306297,75.55958779133894,62.57088704952129
GRB221223997,2022-12-23 23:56:06.784341+00:00,0.098,,0.1,1.0,0.281990333708163,GRB5,GRB,345.6913730069898,3.259168590971683,3.184707343050377,-8.198143421901541,5.3153342066552245,5.761234727821563,344.29702951468414,-6.616790851272986
GRB221226871,2022-12-26 20:54:20.471613+00:00,0.327,,0.42,1.0,,GRB3,DISTPAR,294.5826248617255,3.750339311022117,3.7535530663635086,13.761299155512988,4.913883367177391,4.131454291670465,294.9345083171631,12.74214270683376
GRB221226945,2022-12-26 22:41:21.438251+00:00,2.671,,2.44,1.0,,GRB5,GRB,21.69260667532977,4.668432628955053,4.203105200957275,-45.68744916503893,2.349710112255721,2.166443234558315,21.6128376457542,-46.275858644729865
GRB221229905,2022-12-29 21:43:39.699515+00:00,0.242,,0.25,1.0,0.0010568471994918,GRB5,UNCERT,93.15313879391572,76.34811872127925,60.11986552618639,-80.462354958557,5.9915457446829805,4.356872649322924,27.18613794004536,-83.97359507495962
GRB230102015,2023-01-02 00:22:13.015912+00:00,0.133,,0.13,1.0,1.0,GRB6,GRB,281.4933660898462,2.8753906517011387,3.763667675191925,-40.53302370980664,2.725203969700722,2.072526099591748,281.7740850344802,-41.85890277500132
GRB230107094,2023-01-07 02:14:46.818210+00:00,0.804,,0.8,0.9979479780286584,0.1608438083733185,GRB5,,198.69327403977528,5.172851754874642,4.824345051885615,-15.039442729116637,9.858248601963968,6.195446555916735,197.68287408419988,-18.9244492831795
GRB230110649,2023-01-10 15:34:10.868178+00:00,3.606,,3.94,1.0,0.0393437917169925,GRB5,GRB,198.8904759421207,0.9415922725170844,1.3228008705059722,38.892749040759,1.7892136595578163,1.661796568392134,199.33141940211272,39.41729384413084
GRB230111797,2023-01-11 19:07:43.360214+00:00,2.671,,3.12,1.0,0.2762711848798302,GRB5,GRB,312.14838810866684,5.043585524159994,4.674720159467142,-24.480878514749605,3.889343281534746,4.18653368210326,312.6622934970029,-23.87145627197844
GRB230116374,2023-01-16 08:59:06.693191+00:00,0.073,,0.07,1.0,,GRB2,GRB,128.48654234488123,1.7094342031609528,1.5810388822479666,-31.566870592491743,0.7520691144443106,1.0438427060818682,127.76296697780803,-31.593591757365395
GRB230116576,2023-01-16 13:48:46.549716+00:00,1.466,,2.19,0.9999987925797676,0.1699645871873769,GRB5,GRB,304.8383971597459,3.091481204641866,3.1341126518091755,73.2483438175598,1.158368944423643,1.2017176065926236,304.52182955676113,73.83648438768944
GRB230118996,2023-01-18 23:54:13.034581+00:00,2.671,,2.69,1.0,0.0384181975429137,GRB5,GRB,337.76863627953395,4.60389208810966,4.588438677154613,14.309499336018522,5.11762757551535,5.059632948104461,337.80467378104777,13.882838696981803
GRB230119980,2023-01-19 23:31:05.877204+00:00,0.441,,0.42,0.9942448442323126,0.2813974797352734,GRB5,UNCERT,339.2415689113696,9.661012867752618,11.88906899162373,-17.000083928458558,10.39766929064363,12.392338878455238,340.7379611848141,-17.30379360304234
GRB230121886,2023-01-21 21:16:16.555831+00:00,6.573,,6.54,0.9401170173325482,0.2752479437421712,GRB5,,134.13821168271332,8.533117304771395,11.076592331912993,59.32682508766632,3.754974789651257,6.3496446264394,134.24386173959175,62.87165899208914
GRB230128618,2023-01-28 14:49:25.329563+00:00,6.573,,6.93,0.9327040500063516,0.0172067540047373,GRB1,,63.79120464030439,3.3881941869938146,3.8411558709405824,0.8870860431265419,7.22117694433569,7.182532898952118,64.66433255397084,2.8597310773880835
GRB230129254,2023-01-29 06:05:21.463559+00:00,0.804,,0.89,1.0,0.0689324496174175,GRB5,GRB,125.7266537581171,4.90722090296461,3.506669227340126,19.42666130175222,2.8693897286844816,2.748686568828173,125.76703011634146,19.799380472355985
GRB230129542,2023-01-29 13:00:28.834078+00:00,6.573,,7.33,1.0,0.1429918404811827,GRB5,GRB,219.4886002416528,1.9824665264310968,1.9468812826952444,14.53101903668384,2.02827542950924,1.7800033115682758,219.7422570488292,14.560936906370776
GRB230129546,2023-01-29 13:06:42.965084+00:00,3.606,,3.74,0.9999974752266316,0.2853855669499752,GRB3,,339.211726598804,7.55100887309635,7.538660755419926,47.51171609450988,3.023828340976486,3.872869355614405,342.1296575053648,48.414232582453785
GRB230130204,2023-01-30 04:53:49.113623+00:00,1.086,,1.04,1.0,0.0027852014474139,GRB5,GRB,200.83057958468973,5.802734613745855,6.56720190917622,59.33809858268853,3.042386224270296,3.6306980581302,202.36342410658352,59.94534155251148
GRB230130308,2023-01-30 07:24:04.066220+00:00,6.573,,8.21,0.9999748130158926,0.0401645305786676,GRB1,,131.70747341786284,58.76651415744016,42.76814654883268,67.51985682087448,6.421213904127484,23.7897988820842,93.51933453610856,70.7891611586881
GRB230201236,2023-02-01 05:39:33.358781+00:00,0.441,,0.37,1.0,0.5590287491325775,GRB5,GRB,351.94045771250853,5.195889040558313,4.459057550584362,38.56013963560705,3.1780215356904407,2.6424826181776595,350.0675013685791,38.03625815714557
GRB230203964,2023-02-03 23:07:44.744008+00:00,0.327,,0.38,0.9941571610918022,,GRB5,,276.0766443961986,6.866032052014191,10.556548589907097,30.59217221358412,5.060112398247838,4.503886705677015,278.37789167631024,28.697813524899885
GRB230204130,2023-02-04 03:06:30.422672+00:00,0.098,,0.09,1.0,0.5340223062141213,GRB5,GRB,333.88160023485096,9.456146335883943,6.468396587541406,-46.48551409115086,6.588304735071027,5.782804924307243,330.3912633612123,-47.50399354671939
GRB230208382,2023-02-08 09:10:08.916779+00:00,0.073,,0.07,1.0,0.1399486720123944,GRB5,TRANSNT,131.54760334757876,10.18039328953492,10.141401273602838,34.224814614405275,8.311350996684837,7.772783168080075,131.30437457013903,32.3189925787509
GRB230210260,2023-02-10 06:14:06.362946+00:00,6.573,,5.5200000000000005,0.9999955625315248,0.2522266806376675,GRB5,GRB,311.66910046102726,15.938250090887609,24.45177955341819,68.1102314093129,4.520897066780279,6.230491729571753,316.8881194677394,68.3590047030116
GRB230216617,2023-02-16 14:48:35.530852+00:00,1.466,,2.1,0.999104682571076,0.9832254478069176,GRB3,,120.12902917230294,6.466307006025929,7.44587061170408,-18.722802133671696,6.946343578801864,7.08430994600587,120.5982852424076,-18.41924621982629
GRB230222404,2023-02-22 09:41:51.690200+00:00,6.573,,6.93,0.959194599564969,,GRB5,GRB,287.90493752765667,3.6237274085058857,3.641333305783462,-27.03263650430647,2.8411303436695547,2.84235130543458,289.45629522335173,-28.1277331504149
GRB230227432,2023-02-27 10:22:06.064919+00:00,6.573,,8.21,1.0,,GRB1,GRB,30.675982157904084,2.7770563931169896,3.792054375397246,-27.055502938239783,3.448276546403076,3.378097043710685,31.054943819416177,-28.13994225875063
GRB230228244,2023-02-28 05:50:50.972068+00:00,1.086,,1.56,1.0,,GRB5,GRB,19.97423782822503,5.788070866531044,6.287189185533276,49.137060278503455,3.46240008008229,5.394269830175865,21.75157689664658,50.22896178525683
GRB230301278,2023-03-01 06:40:11.670725+00:00,6.573,,8.21,0.9999987925797676,,GRB5,GRB,325.1494618306926,7.51030766079208,5.333546086363242,72.63598127702603,1.750914553600495,1.914885730281896,322.239963957758,72.82523138498131
GRB230301687,2023-03-01 16:28:43.067520+00:00,0.327,,0.41,0.999994001085531,0.0971076297491934,GRB6,GRB,76.57933435243226,4.551980121659383,4.151765815830657,-13.733969017270988,5.992984322421526,10.4872917580808,77.79431405578151,-9.300447016733044
GRB230304918,2023-03-04 22:01:42.214283+00:00,6.573,,7.76,1.0,0.2773911778600786,GRB3,GRB,283.509264457996,2.501614370583184,3.029024787444428,-3.890362869650137,3.815526631248624,3.6916241341153593,283.48256388789264,-3.8622194274584256
GRB230304968,2023-03-04 23:13:55.395109+00:00,6.573,,6.54,0.989886247331222,,GRB5,,136.69810327524308,13.753182986996704,12.94811388813703,32.30483506833126,9.827975422668992,10.018318005072096,131.33824195834737,29.202609365694325
GRB230305052,2023-03-05 01:15:15.626870+00:00,1.466,,2.19,0.9999987925797676,,GRB5,GRB,26.045590020326536,3.1578904823060903,3.106434319387158,1.1624383809651468,2.8034443555642,2.548345617184125,26.615471026095104,0.2512636988260404
GRB230305570,2023-03-05 13:40:31.819142+00:00,6.573,,8.21,1.0,0.1204065513119081,GRB5,GRB,46.68323540335537,1.681522769460173,3.09766124375303,-6.635284496368719,1.248209882569359,1.3233999617613428,48.04674785576472,-6.138040133777089
GRB230306673,2023-03-06 16:09:01.407857+00:00,0.073,,0.07,0.999998789580674,0.2580574676429048,GRB5,GRB,175.19808581308612,24.162463132994134,18.2582883160122,-36.9140604631191,8.7448372775318,8.763746962555935,168.3618404789204,-38.19818345886991
GRB230308564,2023-03-08 13:32:27.604052+00:00,0.441,,0.46,1.0,0.2202380894103488,GRB6,GRB,98.82051779401334,0.8992361062797158,1.1178503103497093,69.32734305673516,0.9828961632264566,1.0029816455571847,98.83535997843528,69.40582874366683
GRB230309228,2023-03-09 05:28:21.708775+00:00,2.671,,3.81,0.9703358018903204,,GRB1,,186.89779889130955,2.9296053283120216,2.565903257106584,9.423351613050102,2.228231670551136,2.357761188036953,186.5212448873432,9.219344405824511
GRB230310031,2023-03-10 00:45:02.900056+00:00,6.573,,7.76,1.0,0.983394040951254,GRB3,GRB,265.3851477297427,2.8862466571429195,3.0050214846597214,-25.962148614591506,3.333442399995871,3.2690035221469884,264.743076671764,-26.69886246614582
GRB230312812,2023-03-12 19:29:30.948069+00:00,6.573,,8.21,1.0,0.2449179784638728,GRB5,GRB,332.8379572686796,2.855318986450982,2.820426419119088,2.3250667606796704,3.76021701218543,3.971953438554405,332.47743029477454,2.301080503319577
GRB230313485,2023-03-13 11:38:46.169706+00:00,6.573,,6.93,1.0,0.9834277886305928,GRB5,GRB,211.66055991698,0.7568859674097439,1.6524793593687264,43.85459038575674,1.1669459697620894,0.9601544507507356,212.0861692452199,43.444507045857705
GRB230314119,2023-03-14 02:51:25.381291+00:00,3.606,,3.74,1.0,,GRB5,GRB,242.02409184934103,5.898460998235692,6.000756422808223,74.22259525762112,2.7890637000038936,2.2381237976754136,244.73834701651924,73.4616399373935
GRB230316546,2023-03-16 13:06:36.563029+00:00,6.573,,8.21,1.0,,GRB5,GRB,273.64027001652414,1.2724226206456706,2.301236323564808,-63.41129507390794,1.6290450803219088,1.339079632306671,274.0342675855501,-64.08096383406573
GRB230320884,2023-03-20 21:12:28.336904+00:00,3.606,,5.4,1.0,0.9834277886305928,GRB3,GRB,14.86764336471663,2.69520281934013,2.890538995909713,65.30081761882946,0.91865862687915,0.9711229466372516,15.99735483639633,65.14595561944238
GRB230320949,2023-03-20 22:46:06.060300+00:00,0.441,,0.3,1.0,0.1697933414904301,GRB5,GRB,238.7951930963248,10.132104031321944,8.4859927872875,-30.631842396557275,7.319013238053021,7.093298614660419,236.5468604606443,-28.41378507421989
GRB230321182,2023-03-21 04:22:12.788057+00:00,2.671,,4.0,0.9713409555555764,0.2473185531537362,GRB5,GRB,59.23021417623931,2.1661224289606267,2.2796852333033115,31.83161293821549,1.5818054577336866,1.541228154602727,59.23633991552045,31.45685674655865
GRB230324217,2023-03-24 05:12:17.554457+00:00,4.869,,5.11,1.0,0.0165143132406806,GRB1,,268.4620170901997,4.991148029133228,4.252793838972366,22.58151091309853,2.049044134483662,1.815389837300927,266.98596487630226,22.26552583804989
GRB230326968,2023-03-26 23:13:52.363428+00:00,6.573,,7.33,0.9826512857482432,0.0012449100644265,GRB6,,258.73347966967094,7.624874205180163,7.245486416876645,-44.27447605167424,8.659258410186013,8.539922158701508,257.76296570676527,-40.986413957465686
