GRBname     Trig_ID     Trig_time_met  Trig_time_UTC               RA_ground     DEC_ground     Image_position_err  Image_SNR     T90           T90_err       T50           T50_err       Evt_start_sincetrig  Evt_stop_sincetrig  pcode   Trigger_method               XRT_detection  comment                T90_start
----------  ----------  -------------  --------------------------  ------------  -------------  ------------------  ------------  ------------  ------------  ------------  ------------  -------------------  ------------------  ------  ---------------------------  -------------  ---------------------  ---------
GRB230628E  1177054     709684002.24   2023-06-28T22:26:10.691020  1.718514e+02  -1.142921e+01  2.448778e+00        8.462063e+00  4.720000e+00  1.075695e+00  2.032000e+00  1.258443e+00  -239                 963                 0.4102  rate trigger                 Yes                                   -0.328
GRB230622A  1176135     709121092.8    2023-06-22T10:04:21.289560  2.925028e+02  -3.298033e+01  2.156409e+00        1.014751e+01  2.355200e+01  1.772985e+01  1.318400e+01  1.206824e+01  -369                 962                 0.3086  rate trigger                 Yes                                   0.16
GRB230618A  1175438     708753104.0    2023-06-18T03:51:12.514680  1.966422e+02  3.277636e+00   1.742882e+00        1.375466e+01  1.040520e+02  2.286110e+01  4.280000e+01  1.487095e+01  -275                 963                 1.0000  image trigger                Yes                                   -18.248
GRB230606A  1173731     707703308.736  2023-06-06T00:14:37.322360  1.667769e+02  3.650380e+01   2.467450e+00        8.370732e+00  1.625600e+01  1.307015e+00  1.300800e+01  1.035580e+01  -240                 962                 0.1523  rate trigger                 Yes                                   0.088
GRB230510A  1167973     705413219.84   2023-05-10T12:06:28.582740  3.181360e+02  3.443421e+01   8.767269e-01        3.670631e+01  1.783680e+02  6.931233e+00  2.272000e+01  5.630909e+00  -240                 962                 1.0156  rate trigger                 Yes                                   -138.976
GRB230506C  1167288     705085790.592  2023-05-06T17:09:19.357100  1.343743e+02  4.512995e+01   1.438293e+00        1.809765e+01  3.100000e+01  6.324555e+00  9.000000e+00  3.605551e+00  -240                 962                 0.4688  rate trigger                 Yes                                   -7.592
GRB230506B  1167266     705069949.952  2023-05-06T12:45:18.718180  3.269859e+02  4.451414e+01   1.215743e+00        2.300995e+01  6.154000e+01  1.089256e+01  2.153600e+01  3.968790e+00  -240                 962                 0.7344  rate trigger                 Yes                                   2.624
GRB230427A  1165948     704284343.168  2023-04-27T10:31:51.987820  1.533815e+02  4.826114e+01   3.250580e+00        5.646063e+00  6.336000e+00  2.572532e+00  2.928000e+00  2.204287e+00  -239                 963                 0.8750  rate trigger                 Yes                                   -0.16
GRB230423A  1165354     703969706.624  2023-04-23T19:07:55.465280  1.226176e+02  -2.190101e+01  2.319364e+00        9.144560e+00  2.360400e+01  4.271545e+00  1.357600e+01  5.710365e+00  -240                 962                 1.0312  rate trigger                 Yes                                   -0.66
GRB230420A  1164980     703678772.224  2023-04-20T10:19:01.085120  1.610388e+02  3.210635e+01   1.446483e+00        1.795145e+01  1.119480e+02  1.192865e+01  5.601200e+01  6.833734e+00  -239                 963                 1.0312  rate trigger                 Yes                                   -23.2
GRB230414B  1164180     703181692.352  2023-04-14T16:14:21.246980  1.810271e+02  5.319210e+01   2.467609e+00        8.369965e+00  2.906000e+01  7.740739e+00  1.254000e+01  8.641718e+00  -239                 963                 0.8047  rate trigger                 Yes                                   -0.068
GRB230409B  1163401     702709047.872  2023-04-09T04:56:56.799160  3.295155e+02  5.283200e+01   1.695563e+00        1.430629e+01  9.792000e+00  2.588640e+00  3.456000e+00  1.134083e+00  -240                 962                 0.3203  rate trigger                 Yes                                   -0.256
GRB230405B  1163119     702417514.56   2023-04-05T19:58:03.507020  2.714346e+02  -4.707181e+01  7.816871e-01        4.324426e+01  1.413600e+01  5.592688e+00  1.852000e+00  1.674754e-01  -240                 963                 0.9453  rate trigger                 Yes                                   -7.012
GRB230328B  1162001     701708119.552  2023-03-28T14:54:48.547340  2.910341e+02  8.001228e+01   8.294132e-01        3.973378e+01  2.233600e+01  5.710095e+00  6.784000e+00  6.872554e-01  -240                 963                 0.4688  rate trigger                 Yes                                   -2.624
GRB230325A  1161390     701406966.848  2023-03-25T03:15:35.863840  2.968570e+02  -4.607073e+01  1.556813e+00        1.616199e+01  3.828800e+01  1.134183e+01  6.048000e+00  7.180168e+00  -240                 962                 0.4883  rate trigger                 Yes                                   -7.224
GRB230322B  1161127     701212268.864  2023-03-22T21:10:37.893100  1.655345e+01  -4.771145e+01  1.709201e+00        1.414350e+01  1.180000e+01  2.291292e+00  5.236000e+00  1.722779e+00  -826                 962                 0.9219  rate trigger                 Yes                                   -2.252
GRB230228A  1156572     699256281.088  2023-02-28T05:50:50.250320  1.839720e+01  4.449514e+01   1.528454e+00        1.659207e+01  2.184000e+00  3.960808e-01  9.360000e-01  2.741678e-01  -239                 963                 0.7891  rate trigger                 Yes                                   0.076
GRB230217A  1154967     698363621.68   2023-02-17T21:53:10.903120  2.807594e+02  -2.884029e+01  1.279915e+00        2.137974e+01  1.376000e+00  4.402182e-01  4.480001e-01  8.158436e-02  -240                 962                 0.2168  rate trigger                 Yes                                   -0.08
GRB230216A  1154815     698251745.6    2023-02-16T14:48:34.830740  1.139660e+02  -7.993553e+00  2.131592e+00        1.031671e+01  9.120000e+01  7.539243e+00  5.561600e+01  2.891568e+01  -240                 963                 0.8516  rate trigger                 Yes                                   -78.896
GRB230205A  1152764     697285821.888  2023-02-05T10:29:51.184520  2.020571e+02  4.668558e+01   2.329109e+00        9.089948e+00  2.300000e+00  3.551057e-01  1.328000e+00  4.248671e-01  -240                 962                 1.0156  rate trigger                 Yes                                   0.456
GRB230204A  1152509     697172248.0    2023-02-04T02:56:57.304260  2.381466e+02  -5.084804e+01  2.495606e+00        8.236146e+00  1.861920e+02  2.375776e+01  1.083200e+02  2.236251e+01  -239                 963                 0.4883  image trigger                Yes                                   -5.192
GRB230123A  1150429     696162015.552  2023-01-23T10:19:44.925060  4.090587e+01  -6.566107e+01  1.773493e+00        1.341676e+01  5.368000e+00  1.028801e+00  2.484000e+00  7.459545e-01  -240                 963                 0.8828  rate trigger                 Yes                                   -0.892
GRB230116D  1149293     695595913.856  2023-01-16T21:04:43.267620  9.857124e+01  4.984403e+01   1.941624e+00        1.178837e+01  4.100000e+01  1.118034e+01  1.600000e+01  8.246211e+00  -240                 962                 0.9844  rate trigger                 Yes                                   2.144
GRB230116C  1149250     695576032.0    2023-01-16T15:33:21.412960  2.234671e+02  -1.688284e+01  1.387655e+00        1.904842e+01  3.158720e+02  5.342169e+01  1.179040e+02  5.776234e+01  -239                 963                 0.6562  image trigger                No                                    -20.296
GRB221226B  1145959     693787310.528  2022-12-26T22:41:20.062800  2.290235e+01  -4.151430e+01  1.232418e+00        2.256649e+01  3.440000e+00  5.524057e-01  1.488000e+00  2.004795e-01  -240                 963                 0.9766  rate trigger                 Yes                                   0.296
GRB221216A  1144698     692882511.36   2022-12-16T11:21:20.956420  3.260534e+02  -3.441404e+01  1.225893e+00        2.273828e+01  2.285320e+02  4.422950e+01  1.560000e+02  4.534298e+00  -239                 963                 1.0000  rate trigger                 Yes                                   -11.996
GRB221202A  1142997     691704400.896  2022-12-02T20:06:10.572660  7.695500e+01  -5.981610e+01  2.292825e+00        9.296143e+00  1.683200e+01  4.284177e+00  8.064000e+00  3.319373e+00  -240                 962                 0.8516  rate trigger                 Yes                                   1.448
GRB221201A  1142847     691590336.0    2022-12-01T12:25:05.684420  2.669022e+02  -6.822975e+01  8.423569e-01        3.886444e+01  3.372000e+01  2.039019e+00  1.269200e+01  8.327424e-01  -239                 963                 0.5156  image trigger                Yes                                   -18.76
GRB221120A  1141030     690672598.4    2022-11-20T21:29:28.146920  4.136253e+01  4.324053e+01   1.847243e+00        1.265814e+01  7.920001e-01  1.601000e-01  4.719999e-01  8.246215e-02  -239                 963                 0.9766  rate trigger                 Yes                                   -0.544
GRB221110A  1136936     689740127.744  2022-11-10T02:28:17.554360  2.910629e+01  -2.729787e+01  1.490552e+00        1.719807e+01  8.980000e+00  2.106938e+00  3.840000e+00  7.633191e-01  -240                 962                 0.7578  rate trigger                 Yes                                   0.068
GRB221028A  1131910     688655817.792  2022-10-28T13:16:27.675980  3.141978e+02  4.108220e+01   1.550570e+00        1.625503e+01  6.832400e+01  1.488081e+01  2.272800e+01  1.194502e+01  -240                 962                 0.5391  rate trigger                 Yes                                   0.684
GRB221027B  1131397     688590848.896  2022-10-27T19:13:38.784400  2.256007e+02  4.745259e+01   1.614674e+00        1.534102e+01  8.848000e+00  1.536333e+00  1.728000e+00  2.510318e+00  -817                 962                 0.4570  rate trigger                 Yes                                   -5.312
GRB221024A  1131029     688309257.216  2022-10-24T13:00:27.123520  1.697031e+02  3.307757e+01   2.902134e+00        6.638859e+00  1.221760e+02  1.088623e+02  1.043440e+02  2.140036e+02  -239                 963                 0.3594  rate trigger                 Yes                                   0.28
GRB221016A  1129775     687656394.24   2022-10-16T23:39:24.191840  3.893796e+01  -3.461508e+01  9.026181e-01        3.521146e+01  2.198400e+01  5.775673e+00  5.264000e+00  9.042479e-01  -239                 963                 0.5312  rate trigger                 Yes                                   -1.704
GRB221009A  1126853     687017448.0    2022-10-09T14:10:17.995220  N/A           N/A            N/A                 N/A           1.104752e+03  7.636763e+00  5.645240e+02  5.751816e+00  -239                 1371                0.0000  image trigger                Yes                                   192.956
GRB220930A  1125809     686229142.08   2022-09-30T11:11:52.128760  6.472790e+01  1.335054e+01   1.674695e+00        1.456163e+01  1.820960e+02  9.589012e+01  6.086400e+01  2.293233e+01  -239                 963                 0.1104  rate trigger                 Yes                                   -1.304
GRB220907A  1123129     684252355.584  2022-09-07T14:05:25.767040  2.688597e+02  -2.029756e+01  1.846869e+00        1.266180e+01  8.880000e+00  1.473973e+00  4.652000e+00  1.084620e+00  -240                 963                 0.9062  rate trigger                 Yes                                   -0.264
GRB220826A  1121751     683207751.488  2022-08-26T11:55:21.742040  2.064278e+02  -4.403903e+01  1.077205e+00        2.735128e+01  1.114000e+01  1.019569e+00  5.980000e+00  4.757856e-01  -239                 1246                0.9219  rate trigger                 Yes                                   0.256
GRB220813A  1120270     682111413.248  2022-08-13T19:23:03.576540  8.153186e+01  -3.301828e+01  1.597627e+00        1.557540e+01  1.659200e+01  1.912302e+00  6.568000e+00  3.851435e+00  -239                 963                 0.9609  rate trigger                 Yes                                   -8.42
GRB220806A  1119268     681502149.44   2022-08-06T18:08:39.809960  2.608538e+02  -2.602365e+01  2.053693e+00        1.088026e+01  4.708000e+00  2.065260e+00  1.756000e+00  8.371475e-01  -239                 963                 1.0156  rate trigger                 No                                    -0.068
GRB220730A  1116441     679616711.68   2022-07-15T22:24:42.178080  2.548555e+02  -3.358388e+01  1.066609e+00        2.774029e+01  4.040800e+01  1.215409e+00  1.516000e+01  3.216118e+00  -240                 962                 0.9531  rate trigger                 Yes                                   0.4
GRB220715B  1116441     679616711.68   2022-07-15T22:24:42.178080  2.548556e+02  -3.358417e+01  1.066890e+00        2.772984e+01  4.040800e+01  1.217810e+00  1.516000e+01  3.228681e+00  -240                 962                 0.9531  rate trigger                 Yes                                   0.4
GRB220714B  1116221     679499914.048  2022-07-14T13:58:04.554000  4.708313e+01  -1.931884e+01  1.241687e+00        2.232622e+01  4.904000e+01  7.735328e+00  1.670400e+01  6.672691e-01  -179                 963                 0.8828  rate trigger                 Yes                                   -19.684
GRB220711B  1115766     679256218.176  2022-07-11T18:16:28.698520  2.620179e+02  2.467500e+01   1.272425e+00        2.155976e+01  8.705600e+01  9.321645e+00  2.953600e+01  1.512482e+01  -239                 963                 0.1953  rate trigger                 Yes                                   -29.752
